product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count
B0666569124,Producto Home&Kitchen 1395,Home&Kitchen,₹898,"₹1,340",33%,4.5,783
B0487784892,Producto Computers&Accessories 1396,Computers&Accessories,"₹3,548","₹6,570",46%,4.4,"10,399"
B0876689126,Producto Electronics 1397,Electronics,"₹2,690","₹4,410",39%,3.3,"4,665"
B0161140948,Producto Computers&Accessories 1398,Computers&Accessories,"₹1,184","₹2,754",57%,4.0,"5,806"
B0810901851,Producto Home&Kitchen 1399,Home&Kitchen,₹848,"₹1,766",52%,3.7,"12,436"
B0538308645,Producto Electronics 1400,Electronics,"₹2,746","₹6,386",57%,4.3,"10,752"
B0719554679,Producto Electronics 1401,Electronics,"₹2,265","₹4,356",48%,4.0,950
B0708782624,Producto Electronics 1402,Electronics,"₹2,117","₹5,163",59%,4.2,"5,758"
B0277937916,Producto Home&Kitchen 1403,Home&Kitchen,₹529,"₹1,322",60%,3.9,"10,291"
B0856055114,Producto Home&Kitchen 1404,Home&Kitchen,₹821,"₹1,440",43%,3.7,"3,846"
B0591488812,Producto Computers&Accessories 1405,Computers&Accessories,"₹2,774","₹4,141",33%,3.7,"3,730"
B0781622955,Producto MusicalInstruments 1406,MusicalInstruments,"₹1,029","₹1,336",23%,3.5,401
B0797220148,Producto Home&Kitchen 1407,Home&Kitchen,₹496,"₹1,273",61%,3.7,"2,518"
B0525058478,Producto Computers&Accessories 1408,Computers&Accessories,₹792,"₹1,685",53%,3.6,"6,071"
B0422950816,Producto OfficeProducts 1409,OfficeProducts,₹104,₹180,42%,3.7,"3,279"
B0874725186,Producto Electronics 1410,Electronics,₹382,"₹1,032",63%,3.8,890
B0123953881,Producto Electronics 1411,Electronics,"₹2,833","₹3,373",16%,4.1,"6,742"
B0750489192,Producto Electronics 1412,Electronics,"₹5,401","₹6,837",21%,4.1,"2,980"
B0779002381,Producto Electronics 1413,Electronics,"₹2,116","₹3,919",46%,4.1,"5,227"
B0499534076,Producto Computers&Accessories 1414,Computers&Accessories,"₹1,003","₹1,302",23%,4.3,830
B0884718230,Producto Toys&Games 1415,Toys&Games,"₹1,362","₹1,892",28%,3.9,445
B0139119995,Producto Electronics 1416,Electronics,"₹1,562","₹2,441",36%,3.8,"4,220"
B0870720437,Producto Electronics 1417,Electronics,₹820,"₹1,367",40%,4.6,"15,384"
B0997462647,Producto Computers&Accessories 1418,Computers&Accessories,"₹2,458","₹6,642",63%,4.3,"12,389"
B0964109959,Producto Toys&Games 1419,Toys&Games,₹560,₹800,30%,4.0,"6,741"
B0397842869,Producto Electronics 1420,Electronics,"₹4,740","₹9,673",51%,4.1,"6,220"
B0459057443,Producto Computers&Accessories 1421,Computers&Accessories,₹936,"₹2,079",55%,4.1,"1,349"
B0325068243,Producto Electronics 1422,Electronics,"₹1,863","₹3,388",45%,4.0,240
B0330231935,Producto Electronics 1423,Electronics,₹395,₹858,54%,4.1,"30,245"
B0655607987,Producto Health&PersonalCare 1424,Health&PersonalCare,₹200,₹358,44%,4.1,"3,925"
B0791069061,Producto Car&Motorbike 1425,Car&Motorbike,₹621,"₹1,773",65%,3.9,"2,985"
B0263081056,Producto Electronics 1426,Electronics,"₹4,169","₹5,414",23%,3.5,"2,849"
B0199169179,Producto Car&Motorbike 1427,Car&Motorbike,₹560,"₹1,400",60%,3.5,"1,465"
B0945173425,Producto Home&Kitchen 1428,Home&Kitchen,₹347,₹991,65%,4.3,"4,080"
B0823809957,Producto OfficeProducts 1429,OfficeProducts,₹280,₹684,59%,3.6,"16,021"
B0929456285,Producto Computers&Accessories 1430,Computers&Accessories,₹635,₹814,22%,4.1,"4,916"
B0508475629,Producto Computers&Accessories 1431,Computers&Accessories,"₹3,039","₹5,426",44%,3.7,"6,310"
B0324860650,Producto Computers&Accessories 1432,Computers&Accessories,"₹1,728","₹3,677",53%,3.7,"3,805"
B0549369936,Producto Home&Kitchen 1433,Home&Kitchen,₹908,"₹1,150",21%,3.8,"7,472"
B0758834248,Producto Electronics 1434,Electronics,₹986,"₹2,294",57%,4.1,"12,838"
B0297710811,Producto Electronics 1435,Electronics,"₹8,299","₹11,065",25%,3.6,"2,354"
B0940336821,Producto Electronics 1436,Electronics,"₹1,281","₹2,002",36%,3.8,"3,737"
B0158833563,Producto Home&Kitchen 1437,Home&Kitchen,₹485,"₹1,055",54%,4.0,"13,719"
B0643833575,Producto Electronics 1438,Electronics,"₹3,033","₹8,921",66%,3.7,"5,040"
B0186531067,Producto Home&Kitchen 1439,Home&Kitchen,₹648,"₹1,506",57%,4.4,"4,472"
B0614333103,Producto Car&Motorbike 1440,Car&Motorbike,₹176,₹244,28%,3.5,"2,209"
B0282285739,Producto Electronics 1441,Electronics,"₹1,654","₹4,135",60%,4.0,"3,352"
B0288620347,Producto Home&Kitchen 1442,Home&Kitchen,₹569,₹780,27%,4.3,"4,468"
B0555883268,Producto Computers&Accessories 1443,Computers&Accessories,₹328,₹529,38%,3.6,"2,243"
B0420847812,Producto OfficeProducts 1444,OfficeProducts,₹226,₹434,48%,4.0,"4,909"
B0333621965,Producto Electronics 1445,Electronics,₹661,"₹1,272",48%,4.1,"2,421"
B0811074757,Producto Home&Kitchen 1446,Home&Kitchen,₹391,₹631,38%,3.8,"5,251"
B0319240326,Producto MusicalInstruments 1447,MusicalInstruments,"₹1,850","₹2,984",38%,4.0,"6,560"
B0605792502,Producto Toys&Games 1448,Toys&Games,₹121,₹213,43%,4.2,"8,773"
B0444830096,Producto Home&Kitchen 1449,Home&Kitchen,"₹1,540","₹2,369",35%,3.9,"6,116"
B0763996218,Producto Computers&Accessories 1450,Computers&Accessories,₹817,"₹1,634",50%,4.2,"12,099"
B0620348382,Producto Computers&Accessories 1451,Computers&Accessories,₹617,"₹1,122",45%,4.1,"5,369"
B0581053077,Producto OfficeProducts 1452,OfficeProducts,₹321,₹518,38%,3.8,"3,947"
B0645340204,Producto Computers&Accessories 1453,Computers&Accessories,₹601,₹801,25%,4.3,"2,331"
B0614444232,Producto Electronics 1454,Electronics,₹742,"₹1,279",42%,3.8,"7,657"
B0149359802,Producto Toys&Games 1455,Toys&Games,₹181,₹548,67%,4.3,"3,880"
B0801464399,Producto Home&Kitchen 1456,Home&Kitchen,₹915,"₹1,551",41%,3.8,465
B0157293283,Producto Home&Kitchen 1457,Home&Kitchen,₹855,"₹1,781",52%,3.9,"2,481"
B0704445153,Producto Electronics 1458,Electronics,"₹1,065","₹2,265",53%,4.0,"10,085"
B0372367116,Producto Home&Kitchen 1459,Home&Kitchen,₹894,"₹1,064",16%,4.0,"5,465"
B0444996178,Producto Computers&Accessories 1460,Computers&Accessories,"₹1,451","₹2,460",41%,3.3,"3,737"
B0527239691,Producto Home&Kitchen 1461,Home&Kitchen,"₹1,561","₹3,469",55%,4.2,"27,489"
B0492777635,Producto Electronics 1462,Electronics,"₹2,284","₹3,514",35%,4.0,"5,643"
B0509356553,Producto Home&Kitchen 1463,Home&Kitchen,₹335,₹728,54%,4.1,"2,331"
B0385184527,Producto Health&PersonalCare 1464,Health&PersonalCare,₹78,₹228,66%,4.2,"2,469"
B0481614239,Producto Electronics 1094,Electronics,₹708,"₹2,023",65%,4.1,"5,409"
B0845013605,Producto Electronics 173,Electronics,"₹1,706","₹3,412",50%,4.0,"2,814"
B0169063439,Producto Electronics 593,Electronics,₹380,₹928,59%,3.7,494
B0682332239,Producto Computers&Accessories 968,Computers&Accessories,₹703,"₹1,634",57%,4.6,"11,784"
B0838213795,Producto Electronics 883,Electronics,₹340,₹558,39%,3.6,"7,123"
B0539650772,Producto Electronics 1368,Electronics,"₹2,803","₹5,721",51%,4.0,"2,551"
B0306695498,Producto Electronics 579,Electronics,₹998,"₹3,119",68%,4.1,"14,037"
B0916584543,Producto Home&Kitchen 235,Home&Kitchen,₹315,₹807,61%,4.1,"6,311"
B0749525839,Producto Computers&Accessories 188,Computers&Accessories,"₹1,598","₹3,474",54%,3.7,"2,071"
B0237474758,Producto Home&Kitchen 1272,Home&Kitchen,"₹1,022","₹1,548",34%,4.0,"13,055"
B0147792071,Producto Electronics 1385,Electronics,"₹1,265","₹3,011",58%,4.3,"24,478"
B0699537238,Producto Electronics 71,Electronics,"₹1,058","₹1,374",23%,3.9,"10,192"
B0819097793,Producto Computers&Accessories 477,Computers&Accessories,₹563,"₹1,223",54%,4.6,"6,139"
B0652425556,Producto Home&Kitchen 839,Home&Kitchen,₹363,₹955,62%,3.8,"8,515"
B0708782624,Producto Electronics 1402,Electronics,"₹2,117","₹5,163",59%,4.2,"5,758"
